id	item_group_id	title	c:title_NO:string	c:sku:string	brand	color	c:retail_price_NOK:integer	c:discount_retail_price_NOK:integer	description	c:description_NO:string	size	gender	c:season_tag:string	gtin	c:stock_level:integer	image_link	additional_image_link	material	washing	madein	product_type	hs_code
13532	2602	VMIDEAL PARTYTOPP - ROSA	VMIDEAL PARTYTOPP - ROSA	VEROMO-102600-CHERRIES-JUBILEE_14	Vero Moda	Rød	12000	12000	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	M			5714928277660	1	https://retailhub-cdn.azureedge.net/test-pictures/3077589_vmideal-partytopp-rosa_1000.jpeg	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13529	2602	VMIDEAL PARTYTOPP - SVART	VMIDEAL PARTYTOPP - SVART	VEROMO-102600-BLACK_14	Vero Moda	Svart	12000	12000	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	XS			5714500509554	1	https://retailhub-cdn.azureedge.net/test-pictures/3080813_vmideal-partytopp-svart_1000.jpeg	https://retailhub-cdn.azureedge.net/test-pictures/3080814_vmideal-partytopp-svart_1000.jpeg,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13527	2602	VMIDEAL PARTYTOPP - SVART	VMIDEAL PARTYTOPP - SVART	VEROMO-102600-BLACK_14	Vero Moda	Svart	12000	12000	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	S			5714500509561	4	https://retailhub-cdn.azureedge.net/test-pictures/3080813_vmideal-partytopp-svart_1000.jpeg	https://retailhub-cdn.azureedge.net/test-pictures/3080814_vmideal-partytopp-svart_1000.jpeg,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13526	2602	VMIDEAL PARTYTOPP - SVART	VMIDEAL PARTYTOPP - SVART	VEROMO-102600-BLACK_14	Vero Moda	Svart	12000	12000	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	"Topp med høy partyfaktor- organza ermer- v-hals- fra Vero Moda
Navn: vmIdeal Stylenummer: 10224867
Inneholder: 100% polyester"	M			5714500509578	4	https://retailhub-cdn.azureedge.net/test-pictures/3080813_vmideal-partytopp-svart_1000.jpeg	https://retailhub-cdn.azureedge.net/test-pictures/3080814_vmideal-partytopp-svart_1000.jpeg,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13520	2601	VMSELMA PYSJAMAS - ASH	VMSELMA PYSJAMAS - ASH	VEROMO-102599-ASH_14	Vero Moda	Grå	44995	44995	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	XS			5715212040304	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13521	2601	VMSELMA PYSJAMAS - ASH	VMSELMA PYSJAMAS - ASH	VEROMO-102599-ASH_14	Vero Moda	Grå	44995	44995	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	S			5715113446472	3	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13522	2601	VMSELMA PYSJAMAS - ASH	VMSELMA PYSJAMAS - ASH	VEROMO-102599-ASH_14	Vero Moda	Grå	44995	44995	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	M			5715111256813	3	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13523	2601	VMSELMA PYSJAMAS - ASH	VMSELMA PYSJAMAS - ASH	VEROMO-102599-ASH_14	Vero Moda	Grå	44995	44995	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	"Pysjamas til dame- overdelen har lange ermer- mykt og god kvalitet- fra Vero Moda
Navn: vmSelmaStylenummer: 10257418
Inneholder: 96% viskose, 4% elastan"	L			5715113446489	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13505	2593	VMSIMONE BOBLEVEST - SAFARI	VMSIMONE BOBLEVEST - SAFARI	VEROMO-102591-SAFARI_14	Vero Moda	Beige	29995	29995	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	S			5715103653552	2	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
13506	2593	VMSIMONE BOBLEVEST - SAFARI	VMSIMONE BOBLEVEST - SAFARI	VEROMO-102591-SAFARI_14	Vero Moda	Beige	29995	29995	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	M			5715103653569	4	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
13507	2593	VMSIMONE BOBLEVEST - SAFARI	VMSIMONE BOBLEVEST - SAFARI	VEROMO-102591-SAFARI_14	Vero Moda	Beige	29995	29995	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	L			5715103653576	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
13508	2593	VMSIMONE BOBLEVEST - SAFARI	VMSIMONE BOBLEVEST - SAFARI	VEROMO-102591-SAFARI_14	Vero Moda	Beige	29995	29995	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	"Vattert vest
- Normal passform.
- Mykt stoff med innvendig fôr.
- Glidelåslukking.
- Lommer foran med trykknapplukking.
- Lengde: 60 cm i str. M.

Vest med glidelåslukking og lommer foran. Vesten er laget i et mykt materiale med innvendig fôr. Style med tykk strikk under.

LAGET MED RESIRKULERT POLYESTER
Dette produktet er laget med resirkulert polyester. Resirkulert polyester sparer naturressursene og reduserer mengden avfall.

100% Polyester
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248353
"	XL			5715103653682	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
13499	2592	VMCLASSLIVA ULLKÅPE MED HETTE - MØRKEGRÅ	VMCLASSLIVA ULLKÅPE MED HETTE - MØRKEGRÅ	VEROMO-102590-DARK-GREY-MELANGE_14	Vero Moda	Grå	99995	99995	"Jakke med hette.
- Normal passform.
- Mykt ullblandet materiale.
- Omslagsbelte i midjen.
- Glidelås og trykknapplukking.
- Lommer foran med trykknapplukking.
- Lengde: 86 cm i str. M.
- Modellen er 176 cm høy og bruker str. M.

Jakke med hette, glidelås og trykknapplukking. Jakken har også lommer foran og et omslagsbelte i midjen. Style med boots for en elegant look.

LAGET MED RESIRKULERT ULL
Dette produktet er laget med resirkulert ull. Resirkulert ull sparer naturressursene og reduserer mengden avfall.

60% Polyester, 30% Ull - Resirkulert, 5% Akryl, 3% Nylon, 2% Viskose
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248107
"	"Jakke med hette.
- Normal passform.
- Mykt ullblandet materiale.
- Omslagsbelte i midjen.
- Glidelås og trykknapplukking.
- Lommer foran med trykknapplukking.
- Lengde: 86 cm i str. M.
- Modellen er 176 cm høy og bruker str. M.

Jakke med hette, glidelås og trykknapplukking. Jakken har også lommer foran og et omslagsbelte i midjen. Style med boots for en elegant look.

LAGET MED RESIRKULERT ULL
Dette produktet er laget med resirkulert ull. Resirkulert ull sparer naturressursene og reduserer mengden avfall.

60% Polyester, 30% Ull - Resirkulert, 5% Akryl, 3% Nylon, 2% Viskose
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248107
"	XS			5715103695255	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13498	2591	VMCLASSLIVA ULLKÅPE MED HETTE - BEIGE	VMCLASSLIVA ULLKÅPE MED HETTE - BEIGE	VEROMO-102589-OATMEAL_14	Vero Moda	Beige	99995	99995	"Jakke med hette.
- Normal passform.
- Mykt ullblandet materiale.
- Omslagsbelte i midjen.
- Glidelås og trykknapplukking.
- Lommer foran med trykknapplukking.
- Lengde: 86 cm i str. M.
- Modellen er 176 cm høy og bruker str. M.

Jakke med hette, glidelås og trykknapplukking. Jakken har også lommer foran og et omslagsbelte i midjen. Style med boots for en elegant look.

LAGET MED RESIRKULERT ULL
Dette produktet er laget med resirkulert ull. Resirkulert ull sparer naturressursene og reduserer mengden avfall.

60% Polyester, 30% Ull - Resirkulert, 5% Akryl, 3% Nylon, 2% Viskose
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248107
"	"Jakke med hette.
- Normal passform.
- Mykt ullblandet materiale.
- Omslagsbelte i midjen.
- Glidelås og trykknapplukking.
- Lommer foran med trykknapplukking.
- Lengde: 86 cm i str. M.
- Modellen er 176 cm høy og bruker str. M.

Jakke med hette, glidelås og trykknapplukking. Jakken har også lommer foran og et omslagsbelte i midjen. Style med boots for en elegant look.

LAGET MED RESIRKULERT ULL
Dette produktet er laget med resirkulert ull. Resirkulert ull sparer naturressursene og reduserer mengden avfall.

60% Polyester, 30% Ull - Resirkulert, 5% Akryl, 3% Nylon, 2% Viskose
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10248107
"	XL			5715102840090	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13470	2586	VMMORGAN GENSER - BRIGHT WHITE	VMMORGAN GENSER - BRIGHT WHITE	VEROMO-102584-BRIGHT-WHITE_14	Vero Moda	Hvit	44995	44995	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: V
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: V
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	XL			5715210842283	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13471	2586	VMMORGAN GENSER - SIMPLY TAUPE	VMMORGAN GENSER - SIMPLY TAUPE	VEROMO-102584--SIMPLY-TAUPE_14	Vero Moda	Grå	44995	44995	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: 10258537
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: 10258537
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	XS			5715210842344	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13472	2586	VMMORGAN GENSER - SIMPLY TAUPE	VMMORGAN GENSER - SIMPLY TAUPE	VEROMO-102584--SIMPLY-TAUPE_14	Vero Moda	Grå	44995	44995	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: 10258537
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: 10258537
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	S			5715210842351	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
13474	2586	VMMORGAN GENSER - SIMPLY TAUPE	VMMORGAN GENSER - SIMPLY TAUPE	VEROMO-102584--SIMPLY-TAUPE_14	Vero Moda	Grå	44995	44995	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: 10258537
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	"Genser til dame- strikket ""body"" med skjorteermer- fra Vero Moda
Navn: vmMorganStylenummer: 10258537
Inneholder: ermer: 77% Viscose, 23% Polyester. Boby: 100% Bomull"	L			5715210842375	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
